n_of_cases,st_add,lat,long,cluster_n,rec_cases_in_cluster,total_cases,date,month_num
3,woodlands street 81 (block 870),1.443548,103.7886539,50,22,55,200807,8
2,woodlands street 81 (block 871),1.443818,103.789081,50,22,55,200807,8
3,woodlands street 81 (block 872),1.443946,103.789887,50,22,55,200807,8
2,woodlands street 82 (block 821),1.4408892,103.7900872,50,22,55,200807,8
1,woodlands street 82 (block 822),1.441872,103.789439,50,22,55,200807,8
1,woodlands street 82 (block 874),1.442915,103.789567,50,22,55,200807,8
1,woodlands street 82 (block 875),1.4425646,103.7896066,50,22,55,200807,8
1,woodlands street 83 (block 829),1.439519,103.790251,50,22,55,200807,8
1,ah soo garden,1.3503172,103.8839564,51,15,54,200807,8
1,jalan kelichap,1.346903,103.881367,51,15,54,200807,8
4,jalan lokam,1.3463009,103.8835893,51,15,54,200807,8
2,lorong ah soo,1.3514242,103.8848967,51,15,54,200807,8
24,paya lebar crescent,1.347344,103.882443,51,15,54,200807,8
2,paya lebar crescent (tangerine grove),1.350161,103.880969,51,15,54,200807,8
2,paya lebar place,1.349315,103.881496,51,15,54,200807,8
2,paya lebar walk,1.348649,103.88103,51,15,54,200807,8
1,tai keng avenue,1.3475706,103.885553,51,15,54,200807,8
13,tai keng gardens,1.3472032,103.8849541,51,15,54,200807,8
2,upper paya lebar road,1.3433729,103.8827464,51,15,54,200807,8
9,how sun walk,1.3448664,103.8779348,52,8,53,200807,8
3,jalan kesoma,1.3464728,103.8785002,52,8,53,200807,8
17,jalan rindu,1.3457721,103.8769881,52,8,53,200807,8
3,lorong ong lye,1.3479061,103.8790304,52,8,53,200807,8
3,lorong ong lye (casa rosa),1.34627,103.879469,52,8,53,200807,8
1,lorong penchalak,1.346315,103.876257,52,8,53,200807,8
1,pillai road,1.3477711,103.8802469,52,8,53,200807,8
2,serangoon avenue 1,1.3475469,103.8747719,52,8,53,200807,8
4,serangoon lane,1.346151,103.877899,52,8,53,200807,8
8,serangoon terrace,1.347866,103.877636,52,8,53,200807,8
2,upper paya lebar road,1.3433729,103.8827464,52,8,53,200807,8
1,mei ling street (block 143),1.293531,103.804681,53,35,50,200807,8
1,mei ling street (block 145),1.293955,103.80503,53,35,50,200807,8
1,mei ling street (block 146),1.294073,103.804501,53,35,50,200807,8
9,mei ling street (block 150),1.295032,103.803725,53,35,50,200807,8
1,mei ling street (block 151),1.294591,103.803046,53,35,50,200807,8
1,mei ling street (block 153),1.293826,103.80312,53,35,50,200807,8
2,mei ling street (block 154),1.29373,103.803628,53,35,50,200807,8
1,stirling road (block 42),1.298355,103.802289,53,35,50,200807,8
5,stirling road (block 43),1.298138,103.802514,53,35,50,200807,8
2,stirling road (block 46),1.298478,103.801578,53,35,50,200807,8
2,stirling road (block 47),1.298312,103.80205,53,35,50,200807,8
12,stirling road (block 48),1.298013,103.801523,53,35,50,200807,8
2,stirling road (block 49),1.297554,103.802255,53,35,50,200807,8
1,stirling road (block 50),1.297274,103.803687,53,35,50,200807,8
1,stirling road (block 52),1.296851,103.803304,53,35,50,200807,8
1,stirling road (block 181),1.294427,103.805615,53,35,50,200807,8
1,stirling road (block 182),1.295224,103.805122,53,35,50,200807,8
1,stirling road (block 183),1.295841,103.804837,53,35,50,200807,8
2,stirling road (block 184),1.295848,103.804399,53,35,50,200807,8
3,stirling road (queens),1.293067,103.806249,53,35,50,200807,8
4,bridport aveune,1.367134,103.864232,54,14,48,200807,8
6,cowdray avenue,1.3680896,103.8641538,54,14,48,200807,8
6,farleigh avenue,1.36542,103.864035,54,14,48,200807,8
2,hemsley avenue,1.369544,103.8650603,54,14,48,200807,8
8,huddington avenue,1.367706,103.865181,54,14,48,200807,8
10,kingswear avenue,1.368323,103.865368,54,14,48,200807,8
7,portchester avenue,1.366584,103.864022,54,14,48,200807,8
5,serangoon garden way,1.3637427,103.8670456,54,14,48,200807,8
1,dorset road (block 48),1.3142736,103.8506834,55,8,48,200807,8
2,dorset road (block 48a),1.3146865,103.8511459,55,8,48,200807,8
1,dorset road (block 49),1.312476,103.85009,55,8,48,200807,8
2,dorset road (block 50),1.3137365,103.8508025,55,8,48,200807,8
5,gloucester road (block 9),1.3129033,103.8519245,55,8,48,200807,8
4,gloucester road (block 10),1.3129055,103.851922,55,8,48,200807,8
1,joo avenue,1.3152359,103.8553245,55,8,48,200807,8
4,owen road,1.3148121,103.8521805,55,8,48,200807,8
2,owen road (block 44),1.3154539,103.8503829,55,8,48,200807,8
1,owen road (block 46),1.315078,103.850636,55,8,48,200807,8
4,owen road (block 47),1.314897,103.8500959,55,8,48,200807,8
2,oxford road (kentish green),1.315762,103.851958,55,8,48,200807,8
1,race course road (block 681),1.313615,103.855152,55,8,48,200807,8
1,race course road (block 684),1.314449,103.856545,55,8,48,200807,8
4,rangoon road,1.314958,103.853737,55,8,48,200807,8
1,rangoon road (loft @ rangoon),1.315011,103.85364,55,8,48,200807,8
2,rangoon road (urban lofts),1.314186,103.853928,55,8,48,200807,8
2,sing avenue,1.3151066,103.8540976,55,8,48,200807,8
1,sing joo walk,1.31494,103.854989,55,8,48,200807,8
7,starlight road,1.3140127,103.8535905,55,8,48,200807,8
13,sims avenue,1.3158597,103.8867148,56,2,46,200807,8
8,sims avenue (block 842),1.3179542,103.9015891,56,2,46,200807,8
6,sims avenue (block 844),1.318157,103.901563,56,2,46,200807,8
11,sims avenue (block 846),1.3174242,103.9018548,56,2,46,200807,8
8,sims avenue (block 848),1.317252,103.901378,56,2,46,200807,8
16,woodlands avenue 5 (bellewoods),1.4330186,103.8006921,57,2,45,200807,8
10,woodlands avenue 6 (twin fountains),1.430917,103.799872,57,2,45,200807,8
18,woodlands drive 16 (forestville),1.432585,103.799291,57,2,45,200807,8
1,woodlands drive 16 (la casa),1.4323614,103.7978412,57,2,45,200807,8
13,da silva lane,1.363598,103.882883,58,8,44,200807,8
7,florence road,1.3656983,103.8858431,58,8,44,200807,8
1,florence road (the florentine),1.366378,103.885792,58,8,44,200807,8
1,kang choo bin road,1.3655499,103.8824592,58,8,44,200807,8
2,lim ah pin road,1.364331,103.886614,58,8,44,200807,8
4,poh huat road,1.3665232,103.8822559,58,8,44,200807,8
1,simon lane,1.3633389,103.8845221,58,8,44,200807,8
12,simon place,1.364812,103.88375,58,8,44,200807,8
3,upper serangoon road,1.3576645,103.8825205,58,8,44,200807,8
2,hougang avenue 5 (block 302),1.368509,103.894499,59,8,42,200807,8
2,hougang avenue 5 (block 304),1.3677,103.894926,59,8,42,200807,8
1,hougang avenue 5 (block 305),1.367052,103.894716,59,8,42,200807,8
2,hougang avenue 5 (block 307),1.366724,103.895111,59,8,42,200807,8
2,hougang avenue 5 (block 308),1.36678,103.895678,59,8,42,200807,8
1,hougang avenue 5 (block 309),1.36622,103.89496,59,8,42,200807,8
2,hougang avenue 5 (block 310),1.366347,103.895856,59,8,42,200807,8
1,hougang avenue 5 (block 318),1.3668286,103.89681,59,8,42,200807,8
2,hougang avenue 5 (block 320),1.3667746,103.8987817,59,8,42,200807,8
4,hougang avenue 5 (block 321),1.367067,103.898193,59,8,42,200807,8
1,hougang avenue 5 (block 322),1.3670638,103.8971632,59,8,42,200807,8
1,hougang avenue 5 (block 324),1.3675124,103.8974855,59,8,42,200807,8
3,hougang avenue 5 (block 327),1.368256,103.8961549,59,8,42,200807,8
1,hougang avenue 5 (block 328),1.368716,103.896332,59,8,42,200807,8
4,hougang avenue 5 (block 334),1.368839,103.897811,59,8,42,200807,8
1,hougang avenue 5 (block 363),1.3701133,103.8964452,59,8,42,200807,8
2,hougang avenue 7 (block 326),1.3680089,103.8985104,59,8,42,200807,8
1,hougang avenue 7 (block 337),1.3696384,103.898172,59,8,42,200807,8
1,hougang avenue 7 (block 339),1.3701699,103.8985404,59,8,42,200807,8
1,hougang avenue 7 (block 341),1.370416,103.898324,59,8,42,200807,8
3,hougang avenue 7 (evergreen park),1.369035,103.8993636,59,8,42,200807,8
2,upper serangoon road (block 365a),1.369722,103.897441,59,8,42,200807,8
1,upper serangoon road (block 365b),1.369301,103.897379,59,8,42,200807,8
1,upper serangoon road (block 365d),1.369671,103.896585,59,8,42,200807,8
3,keng lee road (rochelle @ newton),1.313915,103.841557,60,7,42,200807,8
1,khiang guan avenue (lincoln suites),1.317087,103.842911,60,7,42,200807,8
1,lincoln road (iridium),1.315199,103.842648,60,7,42,200807,8
2,lincoln road (park infinia @ wee nam),1.314043,103.843145,60,7,42,200807,8
4,newton road (26 newton),1.315719,103.841598,60,7,42,200807,8
2,newton road (amaryllis ville),1.314832,103.841969,60,7,42,200807,8
3,newton road (newton gems),1.317892,103.841924,60,7,42,200807,8
3,suffolk walk (viva),1.315617,103.844438,60,7,42,200807,8
4,suffolk road (the spinnaker),1.314327,103.844172,60,7,42,200807,8
12,surrey road,1.316062,103.842275,60,7,42,200807,8
7,surrey road (the lincoln residences),1.315343,103.842377,60,7,42,200807,8
2,ang mo kio avenue 1 (block 303),1.366618,103.845133,61,8,41,200807,8
12,ang mo kio avenue 1 (block 304),1.3663724,103.8450297,61,8,41,200807,8
1,ang mo kio avenue 1 (block 306),1.365698,103.845886,61,8,41,200807,8
1,ang mo kio avenue 1 (block 307a),1.366062,103.844457,61,8,41,200807,8
2,ang mo kio avenue 1 (block 307b),1.365839,103.844736,61,8,41,200807,8
1,ang mo kio avenue 1 (block 307c),1.365584,103.845157,61,8,41,200807,8
2,ang mo kio avenue 1 (block 308b),1.365348,103.844443,61,8,41,200807,8
1,ang mo kio avenue 1 (block 310a),1.364861,103.843931,61,8,41,200807,8
1,ang mo kio avenue 1 (block 310c),1.364648,103.844855,61,8,41,200807,8
1,ang mo kio avenue 1 (block 318),1.365645,103.847653,61,8,41,200807,8
1,ang mo kio avenue 3 (block 301),1.3674275,103.8459107,61,8,41,200807,8
4,ang mo kio avenue 3 (block 302),1.3671819,103.845533,61,8,41,200807,8
1,ang mo kio avenue 3 (block 314),1.366237,103.850049,61,8,41,200807,8
3,ang mo kio avenue 3 (block 323),1.367917,103.847636,61,8,41,200807,8
1,ang mo kio avenue 3 (block 324),1.3683421,103.8468411,61,8,41,200807,8
1,ang mo kio avenue 3 (block 325),1.3679096,103.8468444,61,8,41,200807,8
1,ang mo kio avenue 3 (block 327),1.367065,103.846874,61,8,41,200807,8
1,ang mo kio avenue 3 (block 328),1.3666511,103.8478806,61,8,41,200807,8
1,ang mo kio avenue 3 (block 329),1.36667,103.846867,61,8,41,200807,8
1,ang mo kio avenue 3 (block 345),1.367563,103.849757,61,8,41,200807,8
2,ang mo kio street 31 (block 315a),1.364428,103.84671,61,8,41,200807,8
3,flanders square,1.3118771,103.8572139,62,15,41,200807,8
4,jalan besar,1.3088238,103.8574999,62,15,41,200807,8
31,kitchener link (city square residences),1.310726,103.857398,62,15,41,200807,8
1,kitchener road,1.3095614,103.8575557,62,15,41,200807,8
1,marne road (studios @ marne),1.313043,103.8569,62,15,41,200807,8
1,somme road,1.3110382,103.8582477,62,15,41,200807,8
11,alnwick road,1.364725,103.868221,63,8,40,200807,8
2,chuan garden,1.3630476,103.8683186,63,8,40,200807,8
5,jalan chulek,1.3663067,103.8678814,63,8,40,200807,8
3,raglan grove,1.364533,103.869177,63,8,40,200807,8
19,walmer drive,1.3653387,103.8691882,63,8,40,200807,8
2,ang mo kio avenue 4 (block 607),1.380428,103.838706,64,26,40,200807,8
1,ang mo kio avenue 4 (block 612),1.3789699,103.8380499,64,26,40,200807,8
1,ang mo kio avenue 4 (block 613),1.378528,103.839352,64,26,40,200807,8
3,ang mo kio avenue 4 (block 616),1.377567,103.839162,64,26,40,200807,8
13,ang mo kio avenue 4 (block 617),1.377623,103.838017,64,26,40,200807,8
7,ang mo kio avenue 4 (block 618),1.37813,103.838285,64,26,40,200807,8
1,ang mo kio avenue 4 (block 619),1.3786402,103.8385867,64,26,40,200807,8
1,ang mo kio avenue 4 (block 624),1.3815796,103.8400054,64,26,40,200807,8
1,ang mo kio avenue 4 (block 626),1.381182,103.840116,64,26,40,200807,8
1,ang mo kio avenue 4 (block 629),1.380174,103.840436,64,26,40,200807,8
1,ang mo kio avenue 4 (block 632),1.380012,103.841423,64,26,40,200807,8
1,ang mo kio avenue 4 (block 641),1.378745,103.840329,64,26,40,200807,8
1,ang mo kio avenue 4 (block 644),1.379162,103.840939,64,26,40,200807,8
1,ang mo kio avenue 5 (block 611),1.378346,103.837073,64,26,40,200807,8
3,ang mo kio avenue 5 (block 642),1.378037,103.840418,64,26,40,200807,8
2,ang mo kio avenue 5 (block 643),1.377576,103.840515,64,26,40,200807,8
16,cardiff grove,1.3566609,103.8661662,65,14,40,200807,8
4,carisbrooke grove,1.3582015,103.8654275,65,14,40,200807,8
3,chiselhurst grove,1.3581605,103.8657823,65,14,40,200807,8
6,chuan drive,1.360459,103.8668409,65,14,40,200807,8
5,chuan walk,1.356177,103.867156,65,14,40,200807,8
1,colchester grove,1.3579776,103.867394,65,14,40,200807,8
2,coniston grove,1.3595584,103.8670308,65,14,40,200807,8
2,conway grove,1.3582476,103.8652553,65,14,40,200807,8
1,li hwan walk,1.356348,103.864632,65,14,40,200807,8
1,eunos avenue 8,1.3240519,103.9004032,66,11,38,200807,8
3,eunos crescent (block 15),1.3238899,103.9035131,66,11,38,200807,8
5,eunos crescent (block 18),1.3237934,103.904372,66,11,38,200807,8
2,eunos crescent (block 19),1.324241,103.9032194,66,11,38,200807,8
1,eunos crescent (block 20),1.324723,103.903219,66,11,38,200807,8
1,eunos crescent (block 21),1.32501,103.903199,66,11,38,200807,8
4,eunos crescent (block 22),1.324795,103.902021,66,11,38,200807,8
6,eunos crescent (block 23),1.3242199,103.9020395,66,11,38,200807,8
5,eunos crescent (block 24),1.323745,103.902224,66,11,38,200807,8
10,eunos crescent (block 25),1.323422,103.902286,66,11,38,200807,8
2,serangoon avenue 2 (block 236a),1.353988,103.86923,67,10,37,200807,8
1,serangoon avenue 2 (block 243),1.352884,103.868717,67,10,37,200807,8
1,serangoon avenue 2 (block 244),1.352552,103.868726,67,10,37,200807,8
1,serangoon avenue 2 (block 245),1.352465,103.869066,67,10,37,200807,8
3,serangoon avenue 3 (block 321),1.351256,103.867908,67,10,37,200807,8
1,serangoon avenue 3 (block 231),1.354941,103.86824,67,10,37,200807,8
3,serangoon avenue 3 (block 232),1.354803,103.868602,67,10,37,200807,8
1,serangoon avenue 3 (block 233),1.355122,103.86902,67,10,37,200807,8
1,serangoon avenue 3 (block 234),1.354856,103.869568,67,10,37,200807,8
1,serangoon avenue 3 (block 235),1.355052,103.869881,67,10,37,200807,8
1,serangoon avenue 3 (block 236),1.354446,103.869765,67,10,37,200807,8
3,serangoon avenue 3 (block 242),1.3526957,103.8696738,67,10,37,200807,8
1,serangoon avenue 3 (block 322),1.351936,103.868583,67,10,37,200807,8
1,serangoon avenue 3 (block 323),1.351125,103.869333,67,10,37,200807,8
1,serangoon avenue 3 (block 324),1.35131,103.86876,67,10,37,200807,8
1,serangoon avenue 3 (block 325),1.3509454,103.8686525,67,10,37,200807,8
1,serangoon avenue 3 (block 326),1.350441,103.869069,67,10,37,200807,8
1,serangoon avenue 3 (block 327),1.3506005,103.8684794,67,10,37,200807,8
1,serangoon avenue 3 (block 328),1.350297,103.868271,67,10,37,200807,8
1,serangoon central drive (block 253),1.353708,103.870912,67,10,37,200807,8
3,serangoon central drive (block 254),1.354102,103.871174,67,10,37,200807,8
1,serangoon central drive (block 255),1.35509,103.8708335,67,10,37,200807,8
1,serangoon central drive (block 258),1.355148,103.87275,67,10,37,200807,8
2,serangoon central drive (block 261),1.354133,103.872449,67,10,37,200807,8
3,serangoon central drive (block 262),1.353266,103.8721149,67,10,37,200807,8
6,toh tuck road (high oak condominium),1.340421,103.771106,68,9,37,200807,8
1,toh yi drive (block 1),1.339568,103.774628,68,9,37,200807,8
1,toh yi drive (block 8),1.337951,103.774113,68,9,37,200807,8
1,toh yi drive (block 9),1.338342,103.773435,68,9,37,200807,8
1,toh yi drive (block 11),1.338063,103.772646,68,9,37,200807,8
2,toh yi drive (block 12),1.338392,103.7727741,68,9,37,200807,8
5,toh yi drive (block 13),1.33875,103.77251,68,9,37,200807,8
3,toh yi drive (block 14),1.339053,103.772626,68,9,37,200807,8
9,toh yi drive (block 15),1.339316,103.772082,68,9,37,200807,8
1,toh yi drive (block 16),1.3394015,103.7726315,68,9,37,200807,8
7,toh yi drive (block 17),1.339749,103.772568,68,9,37,200807,8
1,bowmont gardens,1.31433,103.9200577,69,9,36,200807,8
8,burnfoot terrace,1.3125262,103.9220962,69,9,36,200807,8
4,east coast road,1.3089152,103.9119581,69,9,36,200807,8
9,east coast terrace,1.31094,103.922679,69,9,36,200807,8
1,ettrick terrace,1.3130306,103.9217973,69,9,36,200807,8
5,fernwood terrace,1.3096644,103.9246051,69,9,36,200807,8
1,first street (siglap v),1.313082,103.923551,69,9,36,200807,8
3,jedburgh gardens,1.314281,103.920697,69,9,36,200807,8
1,siglap gardens,1.3116887,103.9251495,69,9,36,200807,8
3,siglap road,1.313587,103.923105,69,9,36,200807,8
6,eunos avenue 5,1.3212174,103.8973091,70,3,36,200807,8
1,eunos avenue 5a,1.3222145,103.8996173,70,3,36,200807,8
2,eunos avenue 6,1.3220991,103.8971447,70,3,36,200807,8
8,eunos avenue 7,1.3230019,103.8981187,70,3,36,200807,8
1,eunos avenue 8a,1.3238297,103.8969226,70,3,36,200807,8
1,eunos crescent (block 32),1.320279,103.90139,70,3,36,200807,8
3,eunos crescent (block 33),1.320131,103.900794,70,3,36,200807,8
4,eunos crescent (block 34),1.320973,103.900803,70,3,36,200807,8
8,eunos crescent (block 35),1.3208135,103.9024346,70,3,36,200807,8
1,eunos crescent (block 36),1.3211591,103.9016963,70,3,36,200807,8
1,eunos road 2 (block 38a),1.321378,103.900059,70,3,36,200807,8
10,hemmant road (versailles),1.311678,103.890815,71,16,35,200807,8
2,lim ah woo road,1.3118513,103.8920648,71,16,35,200807,8
8,lorong 40 geylang (the sunny spring),1.31221,103.889481,71,16,35,200807,8
15,lorong 40 geylang (the waterina),1.3130349,103.8905867,71,16,35,200807,8
3,mcnair road (block 108),1.3216355,103.85966,72,12,35,200807,8
1,mcnair road (block 108b),1.320463,103.858911,72,12,35,200807,8
2,mcnair road (block 108c),1.3198377,103.8594476,72,12,35,200807,8
6,mcnair road (block 109),1.321422,103.859044,72,12,35,200807,8
4,mcnair road (block 110),1.321858,103.85866,72,12,35,200807,8
4,mcnair road (block 111),1.32142,103.858274,72,12,35,200807,8
3,mcnair road (block 112),1.3209405,103.8588482,72,12,35,200807,8
3,mcnair road (block 113a),1.32105,103.859521,72,12,35,200807,8
4,mcnair road (block 113b),1.321435,103.860663,72,12,35,200807,8
2,towner road,1.3200236,103.8593501,72,12,35,200807,8
1,towner road (block 103),1.32073,103.861588,72,12,35,200807,8
2,towner road (block 107),1.3196832,103.8599389,72,12,35,200807,8
3,beatty road,1.3136137,103.8589625,73,13,34,200807,8
4,beatty road (sturdee residences),1.313125,103.859114,73,13,34,200807,8
2,foch road,1.31241,103.860042,73,13,34,200807,8
1,jalan besar,1.3088238,103.8574999,73,13,34,200807,8
1,lavender street,1.3121922,103.8617346,73,13,34,200807,8
1,petain road,1.3121536,103.8581934,73,13,34,200807,8
